address,unique_sender_nodes_count,unique_receiver_nodes_count,unique_sender_total_amount,unique_receiver_total_amount,cycle_tx_count,bidirectional_counterparties,closeness_centrality,betweenness_centrality,pagerank,degree_centrality,in_neighbor_count,out_neighbor_count,total_in_tx_count,total_out_tx_count,total_in_amount,total_out_amount,avg_in_amount,avg_out_amount,total_in_gas_used,total_out_gas_used,avg_in_gas_used,avg_out_gas_used,active_days,tx_per_day,amount_per_day,recv_gas_efficiency,send_gas_efficiency,first_tx_time,last_tx_time
0x22de54752ad4ec3d2bbb4dbc497e7456f9273130,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.6070968513467164e-05,0.00012567550584391103,1,0,1,0,120.0,0.0,120.0,0.0,53074,0,53074.0,0.0,1,1.0,120.0,0.0022609940837321476,0.0,1603847546,1603847546
0x22dfe24400481ad0791888ed018b9af1a5b501d0,0,0,0.0,0.0,2,0,0.3718770215764283,3.7438765797275023e-06,3.637705110048854e-05,0.00025135101168782207,1,1,1,1,2781.0,2781.0,2781.0,2781.0,54174,32286,54174.0,32286.0,2,1.0,2781.0,0.05133458854801196,0.08613640587251441,1624447790,1634699044
0x22e01a0456a9ebc0a738ac1c049a2ab9a14959db,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.6647233872883804e-05,0.00025135101168782207,1,1,1,1,5282.0,5282.0,5282.0,5282.0,54186,32286,54186.0,32286.0,2,1.0,5282.0,0.09747905363008895,0.16360032212104317,1626009758,1634699044
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0,0,0.0,0.0,0,0,0.23255398895028406,0.0,4.813118953025405e-05,0.00025135101168782207,1,0,2,0,55966.0,0.0,27983.0,0.0,600862,0,300431.0,0.0,2,1.0,27983.0,0.09314285143676918,0.0,1672758623,1715960855
0x23092c53cc5ebf8bc2e99454e59b34a3bf0b044f,0,0,0.0,0.0,4,0,0.3717724295298593,2.244901428235216e-06,5.452361777643029e-05,0.0005027020233756441,1,1,2,2,86307.0,86307.0,43153.5,43153.5,106172,117650,53086.0,58825.0,2,2.0,86307.0,0.8128979391930076,0.7335911602209945,1616778126,1617142850
0x231c0d32025011686691112745559d19f238ef61,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.606075079904366e-05,0.00025135101168782207,1,0,2,0,39.0,0.0,19.5,0.0,91148,0,45574.0,0.0,2,1.0,19.5,0.0004278755430728047,0.0,1603778683,1603843805
0x231ec6259892530307bfdda0c5c57877c23dedf1,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.6110134512864e-05,0.00025135101168782207,1,1,1,1,485.0,485.0,485.0,485.0,54186,32286,54186.0,32286.0,2,1.0,485.0,0.00895065145978666,0.015021990955832249,1626068375,1634699044
0x232d665fe72740d1d9b3de163aa6ba67bcb6a5b8,0,0,0.0,0.0,2,0,0.3718770215764283,3.7438765797275023e-06,4.4162447624021814e-05,0.00025135101168782207,1,1,1,1,70184.0,70184.0,70184.0,70184.0,54198,32298,54198.0,32298.0,2,1.0,70184.0,1.294955533414517,2.1730138089045763,1627479583,1634699044
0x235576b935601c9b6258b5a1accb7ee76399ab92,0,0,0.0,0.0,2,0,0.3717724295298593,2.244901428235216e-06,4.177032371917621e-05,0.00025135101168782207,1,1,1,1,26706.0,26706.0,26706.0,26706.0,53086,51325,53086.0,51325.0,2,1.0,26706.0,0.5030704893945673,0.5203312226010716,1614436108,1614643280
0x236964774abf3ae09b87c77261887f680c72707e,0,0,0.0,0.0,0,0,0.2810525262823093,0.0,3.7667706127029804e-05,0.00012567550584391103,1,0,1,0,13955.0,0.0,13955.0,0.0,54186,0,54186.0,0.0,1,1.0,13955.0,0.25753884767283064,0.0,1638433312,1638433312
0x2371160a23c5a6f80f802faefbc323109aee4013,0,0,0.0,0.0,2,0,0.2880341833724528,5.073662471018765e-07,3.606087694366617e-05,0.00025135101168782207,1,1,1,1,40.0,40.0,40.0,40.0,53074,23062,53074.0,23062.0,1,2.0,80.0,0.0007536646945773825,0.001734454947532738,1603844514,1603854316
0x237160f36585db61bd6c72cc0c0bf77afc9f1933,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.651186736751296e-05,0.00025135101168782207,1,1,1,1,4073.0,4073.0,4073.0,4073.0,54186,32286,54186.0,32286.0,2,1.0,4073.0,0.07516701731074447,0.12615375085176236,1625243136,1634627904
0x23764a51ba4b18f0ded97f7d395d8eb8bcd534b0,1,0,40.0,0.0,2,0,0.3989045990926711,0.0001651894097046546,6.678554049272771e-05,0.00025135101168782207,1,1,1,1,40.0,40.0,40.0,40.0,38074,23074,38074.0,23074.0,2,1.0,40.0,0.0010505857015286023,0.0017335529167027824,1605628109,1606452719
0x2379ee1fb52b3aefc345877d9c4edd9226f2966f,0,0,0.0,0.0,3,0,0.3455933260342711,2.3846729576638305e-05,3.6065922728566665e-05,0.0003770265175317331,1,1,2,1,80.0,80.0,40.0,80.0,91148,23074,45574.0,23074.0,2,1.5,80.0,0.0008776934216878045,0.003467105833405565,1603847437,1604123764
0x238dd49d2378d3579bc99a5382dcb50b30b362cd,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.606075079904366e-05,0.00025135101168782207,1,0,2,0,39.0,0.0,19.5,0.0,91148,0,45574.0,0.0,1,2.0,39.0,0.0004278755430728047,0.0,1603778494,1603790516
0x23912b08bd9f3db3a515734fd3dc056396b70aaf,0,0,0.0,0.0,2,0,0.3717724295298593,2.244901428235216e-06,3.6683428203612685e-05,0.00025135101168782207,1,1,1,1,2933.0,2933.0,2933.0,2933.0,54186,51125,54186.0,51125.0,2,1.0,2933.0,0.05412837264237995,0.05736919315403423,1619580080,1619755887
0x239d8b6c1b7ae31905d012e6cfc040e631be55c1,1,0,500000.0,0.0,40,0,0.3387298726898645,0.00035179742724282276,0.00025531074271397747,0.005027020233756441,6,1,20,20,17489437.0,17489437.0,874471.85,874471.85,986936,1266716,49346.8,63335.8,10,4.0,3497887.4,17.720943404638195,13.806912520249211,1610957869,1612043812
0x23a040169acfc180b70e6014868ba053e9cf5fe0,0,0,0.0,0.0,2,0,0.28152141272044895,6.247602650336453e-05,3.622562379247033e-05,0.00025135101168782207,1,1,1,1,1470.0,1470.0,1470.0,1470.0,53086,23086,53086.0,23086.0,2,1.0,1470.0,0.02769091662585239,0.06367495451788963,1616760441,1616848945
0x23a3e574052c21607e285009f5f320168e6d556b,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.606087694366617e-05,0.00012567550584391103,1,0,1,0,40.0,0.0,40.0,0.0,53074,0,53074.0,0.0,1,1.0,40.0,0.0007536646945773825,0.0,1603847970,1603847970
0x23a5a4ffc8c77583b3d39fb5ec801b856baf348c,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.606087694366617e-05,0.00012567550584391103,1,0,1,0,40.0,0.0,40.0,0.0,53074,0,53074.0,0.0,1,1.0,40.0,0.0007536646945773825,0.0,1603843805,1603843805
0x23adfec9e6b88aadc2d43768a2da6382797ae77a,1,0,224577.0,0.0,2,0,0.36317525593737926,0.00020762237659430958,6.698314155947895e-05,0.00025135101168782207,1,1,1,1,224577.0,224577.0,224577.0,224577.0,38098,23098,38098.0,23098.0,1,2.0,449154.0,5.8947188828809916,9.722789851935232,1609233570,1609237017
0x23c144b114d16d4e8febed6f9f7e2167ce80a429,0,0,0.0,0.0,2,0,0.3717724295298593,2.244901428235216e-06,5.350101761368776e-05,0.00025135101168782207,1,1,1,1,81528.0,81528.0,81528.0,81528.0,53098,51337,53098.0,51337.0,1,2.0,163056.0,1.5354250630908886,1.5880943568965853,1613907726,1613909655
0x23c2510ea6e93ac72b7262d91d9a5f6e403c1a59,0,0,0.0,0.0,5,0,0.3711634799307604,1.105635166104868e-06,6.486471221618865e-05,0.0006283775292195552,1,1,4,1,257301.0,257301.0,64325.25,257301.0,165468,32298,41367.0,32298.0,3,1.6666666666666667,171534.0,1.5549894843716006,7.966468511982166,1625770595,1634630034
0x23e8e1556a6789a7739ac9c213a1d7c4be881c1a,0,0,0.0,0.0,2,0,0.3717724295298593,2.244901428235216e-06,3.9546023930159975e-05,0.00025135101168782207,1,1,1,1,16311.0,16311.0,16311.0,16311.0,53086,51325,53086.0,51325.0,1,2.0,32622.0,0.3072561503974683,0.3177983438869946,1610955906,1610956568
0x23fb159d14ea2edd660624f22ed6b7f68cdcde7a,0,0,0.0,0.0,0,0,0.2810525262823093,0.0,3.634170651143166e-05,0.00012567550584391103,1,0,1,0,2475.0,0.0,2475.0,0.0,54186,0,54186.0,0.0,1,1.0,2475.0,0.045676004872107184,0.0,1624050794,1624050794
0x2403713f616e4fefa0a841aa780dc27452a6b5f9,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.606075079904366e-05,0.00025135101168782207,1,0,2,0,39.0,0.0,19.5,0.0,91148,0,45574.0,0.0,1,2.0,39.0,0.0004278755430728047,0.0,1603778016,1603787567
0x241061d12b8c9611178a30286f638bb80dcf9c36,0,0,0.0,0.0,2,0,0.3717724295298593,2.244901428235216e-06,3.8406805837161185e-05,0.00025135101168782207,1,1,1,1,10987.0,10987.0,10987.0,10987.0,54186,51125,54186.0,51125.0,2,1.0,10987.0,0.20276455172922894,0.21490464547677263,1619701019,1619834650
0x24146f709f8c1c2b23f2eb3243d53bac572b783f,0,0,0.0,0.0,2,0,0.2710626213869403,7.241698610131382e-05,3.64799393856576e-05,0.00025135101168782207,1,1,1,1,40000.0,40000.0,40000.0,40000.0,53086,23086,53086.0,23086.0,2,1.0,40000.0,0.7534943299551671,1.7326518236160444,1603244608,1614218723
0x241857343b3c49c88375f94b55e7cc192c361594,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.681730973860615e-05,0.00025135101168782207,1,1,1,1,6801.0,6801.0,6801.0,6801.0,54186,32286,54186.0,32286.0,2,1.0,6801.0,0.1255121249031115,0.2106485783311652,1624776211,1634699044
0x241cd8d278fda72278fbe60eea9acb4c03778963,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.729585104874263e-05,0.00025135101168782207,1,1,1,1,11075.0,11075.0,11075.0,11075.0,54186,32286,54186.0,32286.0,2,1.0,11075.0,0.204388587458015,0.3430279378058601,1626682517,1634699044
0x243ca537e609cbda0ce90dddefdf54cb1fb8d2af,0,0,0.0,0.0,2,0,0.3718770215764283,3.7438765797275023e-06,3.61597858324624e-05,0.00025135101168782207,1,1,1,1,900.0,900.0,900.0,900.0,54186,32286,54186.0,32286.0,2,1.0,900.0,0.016609456317129886,0.02787585950566809,1624023131,1634699044
0x243f3fdb7ba960054c776df7aed4c755541f769a,0,0,0.0,0.0,3,0,0.2965422037450173,5.98365989560911e-08,3.668213955984766e-05,0.0003770265175317331,1,2,1,2,413674.0,413674.0,413674.0,206837.0,53098,91172,53098.0,45586.0,3,1.0,275782.6666666667,7.790764247240951,4.537292151099022,1611507700,1611849041
0x243f55ec4400116457248110c5ee8a42dad7462d,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.6818989223784456e-05,0.00025135101168782207,1,1,1,1,6816.0,6816.0,6816.0,6816.0,54174,32286,54174.0,32286.0,2,1.0,6816.0,0.12581681249307786,0.211113175989593,1624846974,1634699044
0x243fd1e16135500ea119c4a6393f7911f21f8eba,0,0,0.0,0.0,0,0,0.29842795150363066,0.0,3.60809114707616e-05,0.00012567550584391103,1,0,1,0,224.0,0.0,224.0,0.0,54174,0,54174.0,0.0,1,1.0,224.0,0.004134824823716174,0.0,1629179858,1629179858
0x2440baccb3daef1268021615fad31f370667c041,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.6070968513467164e-05,0.00012567550584391103,1,0,1,0,120.0,0.0,120.0,0.0,53074,0,53074.0,0.0,1,1.0,120.0,0.0022609940837321476,0.0,1603847423,1603847423
0x2444f853529c20e36ff43a5e45baa76eb905c624,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.9106000173912596e-05,0.00025135101168782207,1,1,1,1,27242.0,27242.0,27242.0,27242.0,54186,32286,54186.0,32286.0,2,1.0,27242.0,0.5027497877680581,0.8437712940593446,1624799775,1634699044
0x244de07772d17438fb2ba6c15c8184db810bbf4f,0,0,0.0,0.0,2,0,0.2518584070867097,1.5978057736556385e-07,3.645300684018059e-05,0.00025135101168782207,1,1,1,1,100000.0,100000.0,100000.0,100000.0,53098,23098,53098.0,23098.0,2,1.0,100000.0,1.8833101058420278,4.329379167027448,1603176265,1613893104
0x2452f78fced855c8378aa2d4fcea2d2f9b518d08,0,0,0.0,0.0,2,0,0.3718770215764283,3.7438765797275023e-06,4.107822796063316e-05,0.00025135101168782207,1,1,1,1,43482.0,43482.0,43482.0,43482.0,54186,32286,54186.0,32286.0,2,1.0,43482.0,0.8024581995349352,1.346775692250511,1624153722,1634699044
0x2459585f39e0028acea186611eb682ca6e860d2b,0,0,0.0,0.0,2,0,0.3718770215764283,3.7438765797275023e-06,3.6227009854786275e-05,0.00025135101168782207,1,1,1,1,1482.0,1482.0,1482.0,1482.0,54186,32286,54186.0,32286.0,2,1.0,1482.0,0.027350238068873878,0.04590224865266679,1624626414,1634699044
0x246e8c5ade696acbbf5da6a4237e8acb87098eb0,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.7587185744338114e-05,0.00025135101168782207,1,1,1,1,13677.0,13677.0,13677.0,13677.0,54186,32286,54186.0,32286.0,2,1.0,13677.0,0.25240837116598386,0.4236201449544694,1625118588,1634627904
0x2474cce981708b97339a909919444ef80595c6e9,2,0,329.0,0.0,4,0,0.3296214304958434,0.00038906670937835996,9.75323345764553e-05,0.0005027020233756441,2,1,2,2,329.0,329.0,164.5,164.5,61148,117626,30574.0,58813.0,1,4.0,658.0,0.005380388565447766,0.0027970006631186984,1610967401,1610971038
0x24795d3e6132c4f881872f5c2c919785820f9dfd,1,0,118.0,0.0,2,0,0.3989447303400647,0.00030896326929393436,0.00011914376404830848,0.00025135101168782207,1,1,1,1,118.0,118.0,118.0,118.0,38074,23074,38074.0,23074.0,2,1.0,118.0,0.0030992278195093766,0.005113981104273208,1604800690,1606452719
0x247cb013010b1932760dbb0f5e89d6e6b85a096d,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.930048455755954e-05,0.00025135101168782207,1,1,1,1,28979.0,28979.0,28979.0,28979.0,54186,32286,54186.0,32286.0,2,1.0,28979.0,0.5348060384601189,0.897571702905284,1628562187,1634699044
0x247d660f9aad73cbfe99974bf0afe9e90e3c4014,0,0,0.0,0.0,2,0,0.3718770215764283,3.7438765797275023e-06,3.8895064307809064e-05,0.00025135101168782207,1,1,1,1,24581.0,24581.0,24581.0,24581.0,54186,32286,54186.0,32286.0,2,1.0,24581.0,0.45364116192374415,0.7613516694542526,1624745661,1634699044
0x24838b5338619d4cc836c4e94a59aa333fee165a,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,0.00012148799517412487,0.00025135101168782207,1,1,1,1,763021.0,763021.0,763021.0,763021.0,54198,22098,54198.0,22098.0,1,2.0,1526042.0,14.078397726853389,34.52896189700425,1626394531,1626415110
0x248aaef42ca2eee90ede47d6f4af9c69046127ee,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.753008324827598e-05,0.00025135101168782207,1,1,1,1,13167.0,13167.0,13167.0,13167.0,54186,32286,54186.0,32286.0,2,1.0,13167.0,0.24299634591961022,0.40782382456792415,1624843242,1634699044
0x248bc0147daa4f35519b2da393f78cc3c8c215b1,0,0,0.0,0.0,3,0,0.37421068411628233,4.849511745832344e-06,8.295580484201908e-05,0.0003770265175317331,2,1,2,1,413700.0,413700.0,206850.0,413700.0,91296,32298,45648.0,32298.0,3,1.0,275800.0,4.531414300736067,12.808842652795839,1624278952,1634630034
0x248db134ca7da1fc1df6085d72540498e5e13393,0,0,0.0,0.0,2,0,0.3718770215764283,3.7438765797275023e-06,3.73605778188525e-05,0.00025135101168782207,1,1,1,1,11296.0,11296.0,11296.0,11296.0,54186,32286,54186.0,32286.0,2,1.0,11296.0,0.20846713173144354,0.34987300997336307,1624845898,1634704635
0x248db376dd7bf00261b1dacc82b09fd9a8c5d4a5,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.684921995699382e-05,0.00025135101168782207,1,1,1,1,7086.0,7086.0,7086.0,7086.0,54186,32286,54186.0,32286.0,2,1.0,7086.0,0.13077178607020262,0.21947593384129344,1623982655,1634704635
0x24937fe4cdc7aa4f407706d7025962c6031238bf,0,15,0.0,50453160.0,18,0,0.3255221326202794,0.0006023839517554449,9.579019110588213e-05,0.0022621591051903986,2,16,2,16,50592024.0,50592024.0,25296012.0,3162001.5,76208,819520,38104.0,51220.0,4,4.5,25296012.0,663.8676254461474,61.733727059742286,1603174155,1615769247
0x24c494a708ea838a307f3d8f21a9cde3d7d807d9,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.606087694366617e-05,0.00012567550584391103,1,0,1,0,40.0,0.0,40.0,0.0,53074,0,53074.0,0.0,1,1.0,40.0,0.0007536646945773825,0.0,1603848073,1603848073
0x24d835e01107ce8b7c47c8c72c22e8928d7ea721,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.606087694366617e-05,0.00012567550584391103,1,0,1,0,40.0,0.0,40.0,0.0,53074,0,53074.0,0.0,1,1.0,40.0,0.0007536646945773825,0.0,1603844039,1603844039
0x24d8baa826f4568e64a4519cb0363f80599ad850,0,0,0.0,0.0,2,0,0.3455933260342711,3.532387413088242e-05,3.606087694366617e-05,0.00025135101168782207,1,1,1,1,40.0,40.0,40.0,40.0,53074,38074,53074.0,38074.0,2,1.0,40.0,0.0007536646945773825,0.0010505857015286023,1603847571,1607289070
0x24e3451919e6efa99f0d76b90a3d9d0132e9c226,0,0,0.0,0.0,2,0,0.23223393865949718,2.207860310894189e-06,3.610893896771115e-05,0.00025135101168782207,1,1,1,1,50000.0,50000.0,50000.0,50000.0,53086,23086,53086.0,23086.0,2,1.0,50000.0,0.9418679124439588,2.1658147795200553,1603241351,1614214830
0x24e82f6fc0405c7915c17b0f6340c750aa81ce79,0,1,0.0,40.0,2,0,0.3455933260342711,6.891335030209134e-05,3.606087694366617e-05,0.00025135101168782207,1,1,1,1,40.0,40.0,40.0,40.0,53074,38074,53074.0,38074.0,2,1.0,40.0,0.0007536646945773825,0.0010505857015286023,1603847571,1604029405
0x24e8b32534aea5ae636df9c1eda4c901769cf4a3,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.6141708834216006e-05,0.00025135101168782207,1,1,1,1,767.0,767.0,767.0,767.0,54186,32286,54186.0,32286.0,2,1.0,767.0,0.014154947772487358,0.02375642693427492,1624860581,1634704635
0x24ed561d7d181618b7f1a82e7f4b5e41b0678704,0,0,0.0,0.0,2,0,0.3718770215764283,3.7438765797275023e-06,3.610203323596422e-05,0.00025135101168782207,1,1,1,1,400.0,400.0,400.0,400.0,54186,32286,54186.0,32286.0,2,1.0,400.0,0.00738198058539106,0.01238927089140804,1624330148,1634704635
0x24f59ed8eede822b32659f77021f2eb477b58cae,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.6232401033844114e-05,0.00025135101168782207,1,1,1,1,1577.0,1577.0,1577.0,1577.0,54186,32286,54186.0,32286.0,2,1.0,1577.0,0.029103458457904255,0.0488447004893762,1624866906,1634704635
0x24f700bca9330fe0261114ada72c9b296093d630,0,0,0.0,0.0,2,0,0.2880341833724528,5.073662471018765e-07,3.6065922728566665e-05,0.00025135101168782207,1,1,1,1,80.0,80.0,80.0,80.0,53062,23062,53062.0,23062.0,1,2.0,160.0,0.0015076702725114017,0.003468909895065476,1603848108,1603862547
0x250271ebdae26c0530a8738d7c953c8dd175624d,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.7776295775414515e-05,0.00025135101168782207,1,1,1,1,15366.0,15366.0,15366.0,15366.0,54186,32286,54186.0,32286.0,2,1.0,15366.0,0.2835787841877976,0.4759338412934399,1624890832,1634704635
0x250f3576a567242cfd5fb47b37c3f55a4bc654f8,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.730659975388374e-05,0.00025135101168782207,1,1,1,1,11171.0,11171.0,11171.0,11171.0,54186,32286,54186.0,32286.0,2,1.0,11171.0,0.20616026279850885,0.34600136281979804,1624849585,1634704635
0x2511bacb6fc276d21df3dfd9dbff7061399c24d8,0,0,0.0,0.0,6,0,0.3711634799307604,1.105635166104868e-06,7.237850497253838e-05,0.0007540530350634662,1,1,5,1,324409.0,324409.0,64881.8,324409.0,202506,32298,40501.2,32298.0,3,2.0,216272.66666666666,1.601972287240872,10.044244225648647,1625468256,1634630034
0x25163dbbe10acb39c7ed0b7747d9936d42ac01bb,1,0,45.0,0.0,2,0,0.3718072870076643,0.0002531852088485938,7.04802775990594e-05,0.0003770265175317331,2,1,2,1,17332.0,17287.0,8666.0,17287.0,91160,51325,45580.0,51325.0,1,3.0,34619.0,0.1901272487933304,0.33681441792498784,1610957283,1610958758
0x2520b145e067f922d88affa4a2c660e1bbbabcab,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,4.7636553257204145e-05,0.00025135101168782207,1,1,1,1,103431.0,103431.0,103431.0,103431.0,54198,32298,54198.0,32298.0,2,1.0,103431.0,1.908391453559172,3.202396433215679,1624851795,1634630034
0x253154f5e5233e96c74a0fe0647ac615858e1232,0,0,0.0,0.0,2,0,0.3718770215764283,3.7438765797275023e-06,3.746557203928619e-05,0.00025135101168782207,1,1,1,1,12205.0,12205.0,12205.0,12205.0,54186,32286,54186.0,32286.0,2,1.0,12205.0,0.22524268261174474,0.37802762807408785,1624704046,1634704635
0x253b3f300632c4be1bd1b688ab5044de173f09d2,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.650380583865713e-05,0.00025135101168782207,1,1,1,1,4001.0,4001.0,4001.0,4001.0,53086,32286,53086.0,32286.0,2,1.0,4001.0,0.07536827035376559,0.12392368209130893,1617145071,1634704635
0x254587409405414bbcc5cf25ebbc0367be68095b,0,1,0.0,45160.0,2,0,0.2698268716755856,2.739743672268617e-06,3.6103798131805224e-05,0.00025135101168782207,1,1,1,1,45160.0,45160.0,45160.0,45160.0,53086,38086,53086.0,38086.0,1,2.0,90320.0,0.8506950985193836,1.1857375413537783,1609228588,1609246934
0x2550125c83ecfd795ad26f036c65795fb308b9c3,0,0,0.0,0.0,2,0,0.2880341833724528,5.073662471018765e-07,3.606087694366617e-05,0.00025135101168782207,1,1,1,1,40.0,40.0,40.0,40.0,53074,23062,53074.0,23062.0,1,2.0,80.0,0.0007536646945773825,0.001734454947532738,1603844039,1603850788
0x2550329ea172a7130785f412c7993ef0e6dc5828,0,0,0.0,0.0,6,0,0.2741736522681401,3.169056785245536e-07,0.0005503639106814291,0.0007540530350634662,2,1,2,4,4460000.0,4460000.0,2230000.0,1115000.0,108384,138780,54192.0,34695.0,5,1.2,1784000.0,41.149985237673455,32.13719556132008,1628659596,1633190663
0x256a704b59ee56c62b1ada9df109dbdeb254cf92,0,0,0.0,0.0,3,0,0.37421068411628233,4.849511745832344e-06,3.729185261218088e-05,0.0003770265175317331,2,1,2,1,10916.0,10916.0,5458.0,10916.0,91172,32286,45586.0,32286.0,3,1.0,7277.333333333333,0.11972974158732945,0.33810320262652543,1617142298,1634704665
0x256a84d14b7984e2fa956e73a31c1a215bfa58de,0,0,0.0,0.0,3,0,0.2880341833724528,5.073662471018765e-07,3.6065922728566665e-05,0.0003770265175317331,1,1,2,1,80.0,80.0,40.0,80.0,91148,23062,45574.0,23062.0,1,3.0,160.0,0.0008776934216878045,0.003468909895065476,1603844436,1603854072
0x256e74dd6e9b96d1d730595ae54a2c4c84d0a792,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.6067027726621e-05,0.00025135101168782207,1,1,1,1,100.0,100.0,100.0,100.0,54174,32274,54174.0,32274.0,2,1.0,100.0,0.001845903939159006,0.003098469356138068,1626220833,1634704665
0x25851f9eb7a5b5a180b1abb6e58913e39b102a4b,0,0,0.0,0.0,0,0,0.2810525262823093,0.0,3.6175148023130915e-05,0.00012567550584391103,1,0,1,0,1033.0,0.0,1033.0,0.0,54186,0,54186.0,0.0,1,1.0,1033.0,0.019063964861772413,0.0,1647308584,1647308584
0x2593dd10fc01455bb5916451fcb0b2f769c58bc1,0,0,0.0,0.0,0,0,0.2872101556877123,0.0,3.606075079904366e-05,0.00025135101168782207,1,0,2,0,39.0,0.0,19.5,0.0,91148,0,45574.0,0.0,1,2.0,39.0,0.0004278755430728047,0.0,1603778278,1603788659
0x2593e6161f8d37eceeb6a72e56bb26e54d991c62,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,4.205943084278953e-05,0.00025135101168782207,1,1,1,1,53620.0,53620.0,53620.0,53620.0,54186,32286,54186.0,32286.0,2,1.0,53620.0,0.9895544974716717,1.6607817629932478,1623891698,1634704709
0x259be9697b5eb0afb94c6c74e7e07b9014df5d13,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.608214309322569e-05,0.00025135101168782207,1,1,1,1,235.0,235.0,235.0,235.0,54174,32274,54174.0,32274.0,2,1.0,235.0,0.004337874257023665,0.007281402986924459,1628349890,1634704668
0x259c3f818ba0bd55b103ed164c62a4d059f84876,0,0,0.0,0.0,2,0,0.3718770215764283,3.7438765797275023e-06,3.606738167806532e-05,0.00025135101168782207,1,1,1,1,100.0,100.0,100.0,100.0,54174,32274,54174.0,32274.0,2,1.0,100.0,0.001845903939159006,0.003098469356138068,1623401204,1634704668
0x259ec80b1eac4817da84976a25fde3bc33094310,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,4.7241202446232715e-05,0.00025135101168782207,1,1,1,1,99900.0,99900.0,99900.0,99900.0,54198,22098,54198.0,22098.0,2,1.0,99900.0,1.8432414480239123,4.520771110507738,1624946685,1626500734
0x25a16ff6807aec760a30543831f2070830a25ae6,0,0,0.0,0.0,3,0,0.3711634799307604,1.105635166104868e-06,4.66710732110397e-05,0.0003770265175317331,1,1,2,1,94808.0,94808.0,47404.0,94808.0,91284,32298,45642.0,32298.0,3,1.0,63205.333333333336,1.038604793830244,2.9354139575205895,1627097857,1634704668
0x25b7d5b434ac2a340a50b413591d3bad9235e260,0,0,0.0,0.0,2,0,0.3717724295298593,2.244901428235216e-06,3.682529552060333e-05,0.00025135101168782207,1,1,1,1,3596.0,3596.0,3596.0,3596.0,53086,51325,53086.0,51325.0,1,2.0,7192.0,0.06773914026296952,0.07006332196785192,1610954938,1610955565
0x25ba61b73047b318d99e6bf3f7ab8c8e0866f8ef,0,0,0.0,0.0,2,0,0.2880341833724528,5.073662471018765e-07,3.6065922728566665e-05,0.00025135101168782207,1,1,1,1,80.0,80.0,80.0,80.0,53074,23062,53074.0,23062.0,1,2.0,160.0,0.001507329389154765,0.003468909895065476,1603844375,1603851734
0x25bac3013ccff25f5988e6d0c486b9def2a2ec44,0,0,0.0,0.0,4,0,0.3711634799307604,1.105635166104868e-06,0.00012594266166104343,0.0005027020233756441,1,1,3,1,802807.0,802807.0,267602.3333333333,802807.0,128358,22098,42786.0,22098.0,2,2.0,802807.0,6.254436809548294,36.32939632545932,1623925901,1624879495
0x25be3ea5b10a264f18e352a8ef5a71ddb807c8b6,0,0,0.0,0.0,2,0,0.3711634799307604,1.105635166104868e-06,3.6107335370900164e-05,0.00025135101168782207,1,1,1,1,460.0,460.0,460.0,460.0,54186,32286,54186.0,32286.0,2,1.0,460.0,0.00848927767319972,0.014247661525119247,1627351802,1634704668
